"","scrubbed_genus","scrubbed_species_binomial","latitude","longitude","date_collected","datasource","dataset","dataowner","custodial_institution_codes","collection_code","datasource_id","observation_type"
"715","Oryza","Oryza rufipogon",23.752354,109.219551,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"716","Oryza","Oryza latifolia",8.53638,-83.42527,1997-10-22,"MO","MO","MO","MO",NA,267,"specimen"
"717","Oryza","Oryza rufipogon",23.12,113.34,1994-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"718","Oryza","Oryza punctata",-14.883333,47.983333,1953-07-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"719","Oryza","Oryza minuta",-8.45806,120.6975,1974-06-16,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"720","Oryza","Oryza latifolia",10.75541,-74.27212,2014-10-31,"GBIF","UNIMAG","UNIMAG","UNIMAG","UTMC",2335,"specimen"
"721","Oryza","Oryza latifolia",19.625,-104.475,NA,"GBIF","IB-CUCBA-UDG","IB-CUCBA-UDG","IB-CUCBA-UDG","IBUG",3635,"specimen"
"722","Oryza","Oryza rufipogon",23.752354,109.219551,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"723","Oryza","Oryza barthii",13.05,-13.283,1993-10-03,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"724","Oryza","Oryza latifolia",8.65,-83.466667,2000-05-17,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"725","Oryza","Oryza latifolia",-19.733333,-57.1,1987-05-27,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"726","Oryza","Oryza barthii",13.033,-13.3,1993-10-20,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"727","Oryza","Oryza longistaminata",12.37741,-5.47254,1908-12-14,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"728","Oryza","Oryza sativa",23.380294,104.254632,1947-01-01,"GBIF","KUN","KUN","KUN",NA,4533,"specimen"
"729","Oryza","Oryza latifolia",17.538889,-92.804167,1982-11-13,"GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,"specimen"
"730","Oryza","Oryza latifolia",-19.016667,-57.65,1995-06-06,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"731","Oryza","Oryza ridleyi",5.34438,103.08455,1954-11-13,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"732","Oryza","Oryza rufipogon",23.752354,109.219551,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"733","Oryza","Oryza sativa",26.43342,110.85662,1935-09-23,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"734","Oryza","Oryza punctata",-18.89767,44.82981,1975-01-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"735","Oryza","Oryza meyeriana",8.91667,99.16666,1955-09-07,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"736","Oryza","Oryza latifolia",-19.954444,-57.837222,2001-04-18,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"737","Oryza","Oryza barthii",13.016,-13.266,1993-10-02,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"738","Oryza","Oryza barthii",13.96072,9.63501,1964-08-24,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"739","Oryza","Oryza latifolia",13.53277,-87.43333,1986-10-05,"MO","MO","MO","MO",NA,267,"specimen"
"740","Oryza","Oryza latifolia",-21.680569,-57.779278,2010-03-04,"GBIF","Universidade Estadual de Londrina","Universidade Estadual de Londrina","Universidade Estadual de Londrina","FUEL",4092,"specimen"
"741","Oryza","Oryza latifolia",-18.833333,-57.566667,1992-05-05,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"742","Oryza","Oryza sativa",25.39996,112.948819,1941-01-01,"GBIF","IBSC","IBSC","IBSC",NA,4484,"specimen"
"743","Oryza","Oryza latifolia",18.780556,-96.191667,1994-05-04,"GBIF","CIB-UV","CIB-UV","CIB-UV","CIB",3133,"specimen"
"744","Oryza","Oryza latifolia",-2.2,-79.783,1999-03-11,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"745","Oryza","Oryza punctata",-20.583333,48.533333,1964-01-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"746","Oryza","Oryza latifolia",10.65,-85.64,1992-07-17,"MO","CR, MO","CR, MO","CR, MO",NA,267,"specimen"
"747","Oryza","Oryza barthii",13.3,-13.066,1994-09-26,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"748","Oryza","Oryza latifolia",13.43333,-87.46666,1986-10-05,"MO","MO","MO","MO",NA,267,"specimen"
"749","Oryza","Oryza latifolia",8.649875,-83.435432,2000-05-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"750","Oryza","Oryza latifolia",-2.733,-79.933,1987-04-22,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"751","Oryza","Oryza rufipogon",23.87,113.53,1994-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"752","Oryza","Oryza barthii",16.03116,-15.188,1979-10-26,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"753","Oryza","Oryza meyeriana",-6.32028,106.40806,NA,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"754","Oryza","Oryza latifolia",-17.78333,-57.76666,1998-07-13,"MO","MO","MO","MO",NA,267,"specimen"
"755","Oryza","Oryza latifolia",16.334722,-94.016667,1974-08-27,"GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,"specimen"
"756","Oryza","Oryza latifolia",-20.116667,-56.666667,1987-05-07,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"757","Oryza","Oryza latifolia",19.661111,-104.491667,NA,"GBIF","IB-CUCBA-UDG","IB-CUCBA-UDG","IB-CUCBA-UDG","IBUG",3635,"specimen"
"758","Oryza","Oryza latifolia",-21.71,-57.899722,2001-04-04,"GBIF","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","CGMS",3889,"specimen"
"759","Oryza","Oryza latifolia",-18.166111,-57.37,2008-07-28,"GBIF","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","CGMS",3889,"specimen"
"760","Oryza","Oryza grandiglumis",-3.08,-59.92,1981-05-13,"GBIF","K","K","K","Herbarium",4513,"specimen"
"761","Oryza","Oryza latifolia",15.3175,-92.658333,1947-07-14,"GBIF","IBUNAM","IBUNAM","IBUNAM","MEXU",2859,"specimen"
"762","Oryza","Oryza rufipogon",23.752354,109.219551,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"763","Oryza","Oryza latifolia",-19.8,-57.183333,1985-06-26,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"764","Oryza","Oryza longistaminata",16.27743,-16.13898,1965-10-06,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"765","Oryza","Oryza barthii",13.675,9.473,1966-09-08,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"766","Oryza","Oryza latifolia",16.544086,-94.609014,1959-07-17,"GBIF","CNS-UT","CNS-UT","CNS-UT","TEX",2075,"specimen"
"767","Oryza","Oryza latifolia",19.5389248436779,-104.513009848889,NA,"GBIF","IB-CUCBA-UDG","IB-CUCBA-UDG","IB-CUCBA-UDG","IBUG",3635,"specimen"
"768","Oryza","Oryza longistaminata",16.083,-15.416,1995-10-05,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"769","Oryza","Oryza latifolia",10.83,-85.61,1993-08-07,"GBIF","Museo Nacional de Costa Rica (MNCR)","Museo Nacional de Costa Rica (MNCR)","Museo Nacional de Costa Rica (MNCR)","Herbario Nacional de Costa Rica (CR)",950,"specimen"
"770","Oryza","Oryza barthii",13.6716,9.4724,1966-09-08,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"771","Oryza","Oryza sativa",25.39996,112.948819,1941-01-01,"GBIF","IBSC","IBSC","IBSC",NA,4484,"specimen"
"772","Oryza","Oryza barthii",13.033,-13.3,1995-11-10,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"773","Oryza","Oryza latifolia",17.543056,-92.803055,1982-02-13,"GBIF","INECOL","INECOL","INECOL","XAL",616,"specimen"
"774","Oryza","Oryza latifolia",-19.483333,-56.383333,1992-03-28,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"775","Oryza","Oryza latifolia",-2.75,-80.05,1987-06-02,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"776","Oryza","Oryza punctata",-18.897669,44.829811,1975-01-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"777","Oryza","Oryza minuta",13.9732,122.39,1911-02-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"778","Oryza","Oryza rufipogon",23.752354,109.219551,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"779","Oryza","Oryza rufipogon",23.752354,109.219551,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"780","Oryza","Oryza longistaminata",14.17937,5.65503,1968-10-18,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"781","Oryza","Oryza latifolia",-18.967778,-57.607778,2009-07-23,"GBIF","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","CGMS",3889,"specimen"
"782","Oryza","Oryza latifolia",3.460278,-51.309444,1960-10-18,"GBIF","MPEG","MPEG","MPEG","HERBMG",583,"specimen"
"783","Oryza","Oryza latifolia",-19.016667,-57.65,1996-06-08,"GBIF","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","Empresa Brasileira de Pesquisa Agropecuária","CPAP",3601,"specimen"
"784","Oryza","Oryza rufipogon",23.752354,109.219551,1980-01-01,"GBIF","IBK","IBK","IBK",NA,4483,"specimen"
"785","Oryza","Oryza latifolia",8.65,-83.466667,2000-05-17,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"786","Oryza","Oryza latifolia",8.649875,-83.435432,2000-05-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"787","Oryza","Oryza latifolia",10.163889,-83.958333,2001-06-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"788","Oryza","Oryza latifolia",-18.87638,-57.82388,1998-10-27,"MO","USZ","USZ","USZ",NA,267,"specimen"
"789","Oryza","Oryza latifolia",8.56666,-83.51666,1997-12-02,"MO","MO","MO","MO",NA,267,"specimen"
"790","Oryza","Oryza longistaminata",13.716,-16.416,1995-09-30,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"791","Oryza","Oryza sativa",43.896,125.326,1896-09-16,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"792","Oryza","Oryza longistaminata",11.74481,-5.94361,1969-09-10,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"793","Oryza","Oryza latifolia",-22.026944,-57.896944,2010-09-26,"GBIF","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","CGMS",3889,"specimen"
"794","Oryza","Oryza barthii",16.39757,-16.07477,1966-01-13,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"795","Oryza","Oryza punctata",-14.883333,47.983333,1953-07-01,"GBIF","KMCC","KMCC","KMCC",NA,4003,"specimen"
"796","Oryza","Oryza longistaminata",16.55,-15.483,1994-09-17,"GBIF","AAU","AAU","AAU","Herbarium",4161,"specimen"
"797","Oryza","Oryza latifolia",19.536667,-104.483333,NA,"GBIF","IB-CUCBA-UDG","IB-CUCBA-UDG","IB-CUCBA-UDG","IBUG",3635,"specimen"
"798","Oryza","Oryza latifolia",17.606944,-92.829167,1981-12-22,"GBIF","CICY","CICY","CICY","CICY",4299,"specimen"
"799","Oryza","Oryza latifolia",10.163889,-83.958333,2001-06-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"800","Oryza","Oryza latifolia",-24.25111,-49.70556,1912-04-17,"NY","NY","NY","NY","Herbarium",251,"specimen"
"801","Oryza","Oryza latifolia",10.163889,-83.958333,2001-06-18,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"802","Oryza","Oryza latifolia",-18.001667,-57.466389,2014-06-01,"GBIF","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","CGMS",3889,"specimen"
"803","Oryza","Oryza latifolia",-22.0225,-57.877222,2010-09-26,"GBIF","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","Universidade Federal de Mato Grosso do Sul","CGMS",3889,"specimen"
"804","Oryza","Oryza latifolia",18.483333,-96.294167,1994-11-04,"GBIF","CIB-UV","CIB-UV","CIB-UV","CIB",3133,"specimen"
"805","Oryza","Oryza australiensis",-17.75,139.58,1935-06-01,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"806","Oryza","Oryza barthii",8.48333,21.15,1983-10-11,"MO","MO","MO","MO",NA,267,"specimen"
"807","Oryza","Oryza australiensis",-17.4,124.75,1988-04-14,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"808","Oryza","Oryza australiensis",-15.8515,128.4184,2015-04-09,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"809","Oryza","Oryza latifolia",9.647813,-82.797401,2003-01-28,"GBIF","INBio","INBio","INBio","Plantae",3400,"specimen"
"810","Oryza","Oryza australiensis",-17.7317,139.5494,2013-04-08,"GBIF","CNS","CNS","CNS","CNS",4311,"specimen"
"811","Oryza","Oryza australiensis",-18.476111,138.253611,2003-04-13,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"812","Oryza","Oryza australiensis",-17.7317,139.5494,2013-04-08,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"813","Oryza","Oryza australiensis",-15.4833,128.2667,1978-03-08,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"814","Oryza","Oryza australiensis",-17.439321,141.0756,2001-06-06,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"815","Oryza","Oryza meyeriana",22.01071,100.799775,1936-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"816","Oryza","Oryza longistaminata",5.44594,10.04715,1971-12-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"817","Oryza","Oryza australiensis",-19.415119,146.917771,1933-03-23,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"818","Oryza","Oryza australiensis",-16.670278,144.025556,2012-05-03,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"819","Oryza","Oryza australiensis",-15.573611,128.340833,2002-05-01,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"820","Oryza","Oryza australiensis",-17.4497,140.9522,1994-04-11,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"821","Oryza","Oryza australiensis",-17.4,124.75,1988-04-14,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"822","Oryza","Oryza australiensis",-15.672778,145.010833,2015-04-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"823","Oryza","Oryza meyeriana",22.01071,100.799775,1955-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"824","Oryza","Oryza australiensis",-17.748496,139.58451,1935-06-01,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"825","Oryza","Oryza australiensis",-19.5,146.8667,1930-01-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"826","Oryza","Oryza australiensis",-18.059517,144.056217,2006-06-01,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"827","Oryza","Oryza australiensis",-19.25,146.7833,1994-01-01,"GBIF","JCT","JCT","JCT","JCT",4509,"specimen"
"828","Oryza","Oryza latifolia",9.78333,-84.93333,1995-09-01,"GBIF","UCR","UCR","UCR",NA,4853,"specimen"
"829","Oryza","Oryza australiensis",-15.773332,128.750407,1996-04-24,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"830","Oryza","Oryza latifolia",9.3847,-84.0992,2001-08-09,"GBIF","MA","MA","MA","MA",4584,"specimen"
"831","Oryza","Oryza australiensis",-18.473504,138.259532,1995-05-05,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"832","Oryza","Oryza australiensis",-16.748507,138.084515,1948-06-04,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"833","Oryza","Oryza australiensis",-15.8514,128.4183,2015-04-09,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"834","Oryza","Oryza latifolia",4.89354,-71.43097,2012-08-19,"GBIF","Universidad de los Andes","Universidad de los Andes","Universidad de los Andes","ANDES-H",561,"specimen"
"835","Oryza","Oryza australiensis",-18.673504,138.342865,1995-04-26,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"836","Oryza","Oryza longistaminata",-15.875,26.375,1962-01-30,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"837","Oryza","Oryza australiensis",-19.0656,140.0497,2005-02-25,"GBIF","CNS","CNS","CNS","MBA",4311,"specimen"
"838","Oryza","Oryza australiensis",-18.1333,125.3167,NA,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"839","Oryza","Oryza meyeriana",18.252625,109.511923,1932-01-01,"GBIF","IBSC","IBSC","IBSC",NA,4484,"specimen"
"840","Oryza","Oryza australiensis",-17.22,123.95,1982-05-27,"GBIF","NSW","NSW","NSW","NSW",4672,"specimen"
"841","Oryza","Oryza australiensis",-15.249067,144.7605,2016-08-05,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"842","Oryza","Oryza australiensis",-15.533333,128.266667,1950-04-10,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"843","Oryza","Oryza latifolia",19.666667,-90.416667,1984-09-27,"GBIF","INECOL","INECOL","INECOL","XAL",616,"specimen"
"844","Oryza","Oryza australiensis",-19.915113,147.818593,1996-04-13,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"845","Oryza","Oryza australiensis",-18.240833,142.025833,2011-04-23,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"846","Oryza","Oryza latifolia",16.97138,-94.6625,1985-08-04,"MO","MO","MO","MO",NA,267,"specimen"
"847","Oryza","Oryza australiensis",-18,140.5667,1935-05-31,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"848","Oryza","Oryza australiensis",-17.5,140.8333,1987-05-14,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"849","Oryza","Oryza longistaminata",5.71571,10.5631,1974-12-13,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"850","Oryza","Oryza latifolia",13.88333,-88.96666,2003-03-20,"MO","MO","MO","MO",NA,267,"specimen"
"851","Oryza","Oryza australiensis",-18.140278,143.970556,2017-03-22,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"852","Oryza","Oryza australiensis",-15.588056,128.421667,2002-05-01,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"853","Oryza","Oryza barthii",11.6862,16.00674,1974-10-24,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"854","Oryza","Oryza latifolia",17.85,-93.3833,1936-03-19,"GBIF","US","US","US","Botany",4885,"specimen"
"855","Oryza","Oryza australiensis",-17.856824,140.842829,NA,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"856","Oryza","Oryza australiensis",-17.3667,123.9833,1905-04-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"857","Oryza","Oryza latifolia",13.27472,-87.51416,1975-12-02,"MO","MO","MO","MO",NA,267,"specimen"
"858","Oryza","Oryza rufipogon",12.66619,108.03825,1950-09-20,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"859","Oryza","Oryza longistaminata",-11.125,29.875,1957-06-14,"GBIF","SANBI","SANBI","SANBI","PRECIS",3318,"specimen"
"860","Oryza","Oryza australiensis",-14.756778,144.121111,2009-08-11,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"861","Oryza","Oryza australiensis",-16.666667,144,1938-04-05,"GBIF","MEL","MEL","MEL","MEL",4601,"specimen"
"862","Oryza","Oryza australiensis",-15.573611,128.340833,2002-05-01,"GBIF","PERTH","PERTH","PERTH","PERTH",4699,"specimen"
"863","Oryza","Oryza australiensis",-15.5331,128.8153,1999-04-28,"GBIF","DNA","DNA","DNA","DNA",4352,"specimen"
"864","Oryza","Oryza latifolia",9.64,-82.73,1997-10-22,"GBIF","Museo Nacional de Costa Rica (MNCR)","Museo Nacional de Costa Rica (MNCR)","Museo Nacional de Costa Rica (MNCR)","Herbario Nacional de Costa Rica (CR)",950,"specimen"
"865","Oryza","Oryza barthii",15.26648,-4.5618,1965-09-28,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"866","Oryza","Oryza australiensis",-18.506821,140.676171,1973-04-08,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"867","Oryza","Oryza minuta",14.62549,121.12449,1917-07-01,"GBIF","MNHN","MNHN","MNHN","P",4620,"specimen"
"868","Oryza","Oryza australiensis",-15.4833,128.45,1978-03-21,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"869","Oryza","Oryza australiensis",-15.57182,128.342441,2009-04-23,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"870","Oryza","Oryza australiensis",-15.5881,128.4217,2002-05-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"871","Oryza","Oryza australiensis",-20.123481,141.209508,2000-06-03,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"872","Oryza","Oryza australiensis",-17.75682,141.059491,1993-04-10,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
"873","Oryza","Oryza rufipogon",25.17,110.35,1981-01-01,"GBIF","PE","PE","PE",NA,4697,"specimen"
"874","Oryza","Oryza australiensis",-19.5,147.5,1950-06-01,"GBIF","CANB","CANB","CANB","CANB",4277,"specimen"
"875","Oryza","Oryza australiensis",-17.748487,141.084491,NA,"GBIF","BRI","BRI","BRI","Herbrecs",4257,"specimen"
